E,-,0.0489084277053726
-,S,0.0145253722231747
S,I,0.3625671935294013
I,L,0.4856309184853125
L,É,0.0794073938642253
É,S,0.166120787391024
I,E,0.5685392067711966
E,.,0.2230995539961245
.,RET,0.3892946650918102
RET,I,0.0217352003301049
I,N,0.7037248725687135
N,S,0.544886466045729
S,T,0.6174433655705328
T,I,0.7791695658573844
I,T,0.628635281424537
T,U,0.1620941277909664
U,É,0.0482191764748338
É,E,0.2410670998810674
E,SPACE,4.164790233133417
SPACE,P,1.1975370842276805
P,A,0.4737905763100269
A,R,0.6763975917459104
R,SPACE,0.7518836691891709
SPACE,L,1.812927236485237
L,A,0.8802956063898788
A,SPACE,0.8382191247204067
SPACE,R,0.4827765116677832
R,É,0.2893312023975954
É,F,0.0298216082123806
F,O,0.1381390776803728
O,R,0.4717811332650575
R,M,0.1161091737016611
M,E,0.5742066921761988
SPACE,É,0.2321342555468567
É,L,0.0713323013791729
L,E,1.4644229565722269
E,C,0.2172124902321534
C,T,0.1839574885097216
T,O,0.2372807666418067
R,A,0.5630120733030887
A,L,0.4868523662155714
SPACE,D,2.4333942737938723
D,E,1.6310241543452006
SPACE,",",0.0479450530544554
",",SPACE,0.9697144797022176
SPACE,E,1.1991587092762166
E,L,0.3535424279040728
L,L,0.3943395985929049
SPACE,C,1.0408480439318049
C,O,0.5971710018976151
O,M,0.338320869808239
M,P,0.1811555016213391
P,T,0.0593282121705923
T,E,0.7519964130481609
SPACE,À,0.3382437498769159
À,SPACE,0.3605600620318054
P,O,0.3811255075418663
O,U,0.6676316448603666
U,R,0.7236925407430874
R,V,0.044633369970222
V,O,0.1006582131705211
O,I,0.2833931168178082
I,R,0.3027154904447615
R,.,0.0289368634551836
.,SPACE,0.4265939799252889
SPACE,A,0.9034683468466402
SPACE,S,1.028716297655373
S,O,0.3535490083574829
O,N,1.2963150027419696
N,SPACE,1.1715128450291177
SPACE,B,0.2633144384449742
B,U,0.0602967318785666
R,E,1.145787522460665
E,A,0.1036094253550701
A,U,0.4630597209494754
U,SPACE,0.5238252122655691
C,E,0.4589846866281745
E,N,1.4203365285369862
N,T,1.1871873172780638
T,R,0.489249105294664
L,I,0.4180238621136027
I,S,0.7114634671373258
S,A,0.2651374850206907
A,T,0.4964739957425439
E,U,0.4168077272140006
E,G,0.0209755587537416
G,N,0.0913086937807307
N,I,0.261278431246721
I,C,0.2249411861583841
C,A,0.2448210714570994
A,.,0.015461940381164
RET,C,0.0375441897229783
O,S,0.1333789491855033
I,O,0.506035730094428
SPACE,T,0.4165550415313601
E,R,0.7479833803927002
R,R,0.1199720862684236
R,I,0.5317696091164649
I,A,0.1306217205652153
RET,L,0.1238655149888181
C,I,0.2187446173860116
R,C,0.0866774154104212
S,C,0.0802782134126482
C,R,0.1019749190223804
I,P,0.0793449634436304
E,T,0.6026613370228582
T,SPACE,1.730476038050946
U,X,0.1682193927834718
X,SPACE,0.1617901965943768
SPACE,V,0.2340569969238097
V,I,0.2353062018640613
-,D,0.01991547194336
D,I,0.257097941897261
