s,320678015,5.977922768580138
e,606143384,11.299428606721959
-,13736007,0.25605992663599386
i,306266056,5.709262075249029
l,251842013,4.694715674842115
é,104508917,1.9482041338379614
.,44999408,0.8388569626633967
"
",29116983,0.5427845611058207
n,311908541,5.814446521874944
t,292856652,5.45929052205512
u,226410957,4.220642362733592
 ,834989609,15.565468044851551
p,121610874,2.2670104546815604
a,332403323,6.196500227536327
r,287577598,5.360880978441212
f,45070565,0.8401834366670601
o,229106520,4.270891730255224
m,117720671,2.19449119236762
c,142544331,2.6572417252143823
d,181881312,3.3905424922379783
",",53180666,0.9913679742892745
à,19590113,0.3651893084774076
v,52839376,0.9850058129740102
b,42191645,0.7865160175989935
g,52969674,0.987434764584243
x,16858681,0.314271288594977
:,5755890,0.10729848718953411
z,5378745,0.10026793449462562
ç,2365513,0.04409673679086577
è,16805354,0.31327719273380583
q,33189175,0.618696373379044
1,17534338,0.32686655604432346
8,5647182,0.10527200580344093
9,9988782,0.1862059902927347
3,4252432,0.07927175822963345
',35448697,0.6608172777694112
k,8904501,0.16599335402130577
(,8558305,0.15953973745270075
),8553936,0.15945829269080797
4,4070148,0.07587370902458314
2,10356529,0.19306135006654723
0,12302108,0.22932988254505646
h,41853973,0.7802213012708037
â,1910166,0.03560838064676073
y,16402674,0.3057706290535615
7,4284370,0.07986713081039148
6,4139745,0.07717110227096728
j,12780879,0.2382548974446151
5,4388169,0.08180210101861063
á,315616,0.005883559159888739
œ,850788,0.015859973925667334
ș,21714,0.0004047817715129274
ț,16780,0.00031280455586197485
 ,899990,0.016777173553648314
"""",14716729,0.27434206666186206
«,2232509,0.0416173412516604
ï,866435,0.016151657649479748
ê,4460879,0.08315752528897559
»,2228107,0.0415352813199021
î,1606807,0.02995331048813541
ă,26260,0.0004895260808662371
ü,204889,0.00381944056293231
[,56823,0.0010592665838942191
ô,2042431,0.03807400010928064
ú,54811,0.0010217598636085043
’,5683855,0.1059556459391457
w,4799626,0.08947228124157251
#,24224,0.0004515719643146888
;,976907,0.018211022661111697
—,104820,0.001954003191028141
%,1043278,0.019448278392763373
ö,186631,0.0034790838536994176
ī,16783,0.000312860480395204
û,508559,0.009480308231502386
ł,107826,0.002010039573323796
ó,260455,0.0048552747674034955
ź,14066,0.00026221149480062803
ę,22703,0.000423218225967486
<,106386,0.0019831957973737817
=,119574,0.002229040045449331
>,111285,0.0020745205601370603
{,14787,0.0002756520242867117
},11379,0.00021212175453834395
/,533501,0.00994526480076993
–,191144,0.003563212993187206
ù,1024936,0.019106355796600062
α,20601,0.00038403376968489534
 ,11003,0.00020511254637361795
í,229329,0.004275039093639501
ń,34514,0.0006433931132908343
…,104051,0.0019396678690103899
!,120817,0.002252211443717295
°,125044,0.002331009111037234
ō,127149,0.0023702494918530536
。,320,5.965283544447673e-06
ä,120798,0.0022518572550068437
÷,122,2.274264351320675e-06
_,216732,0.004040211978610103
+,90894,0.0016944015077782087
ÿ,5299,9.878136719383818e-05
&,118598,0.002210845930638766
?,95333,0.0017771511754463437
×,21079,0.000392944411979414
ñ,55191,0.001028843637817536
ë,183675,0.0034239795469575823
ŏ,2105,3.924038081581985e-05
월,41,7.64301954132358e-07
미,137,2.5538870174666597e-06
도,216,4.026566392502179e-06
체,15,2.7962266614598464e-07
육,33,6.151698655211663e-07
단,79,1.4726793750355192e-06
月,219,4.082490925731376e-06
尾,63,1.1744151978131356e-06
島,263,4.9027174130929306e-06
體,49,9.134340427435499e-07
育,101,1.8827926187162967e-06
團,44,8.20226487361555e-07
·,9862,0.0001838425822354467
ž,33102,0.000617071299650959
],45795,0.0008536879997436912
č,67279,0.0012541822237090467
ć,74452,0.0013878977826600567
ḍ,1017,1.895841676469776e-05
ā,49782,0.0009280117044052938
ì,8049,0.00015004552265393537
ã,47594,0.000887224078170133
м,11388,0.00021228952813803154
ы,4063,7.574045950340904e-05
х,3121,5.8180156069441206e-05
а,42268,0.000787939390177232
б,8124,0.0001514436359846653
р,26343,0.0004910733262855783
ß,25402,0.0004735316643626868
海,742,1.383200121868804e-05
牛,69,1.2862642642715294e-06
ņ,1510,2.8148681725362456e-05
š,86368,0.001610030028646427
£,5908,0.00011013404743936515
ø,39523,0.0007367684422725167
æ,33695,0.0006281257157192636
å,26609,0.0004960319682319003
⁣,740,1.3794718196535243e-05
̇,3674,6.848891169468985e-05
ş,14300,0.00026657360839250536
*,28314,0.0005278157446171606
²,14450,0.0002693698350539652
€,12679,0.00023635571893766263
₩,47,8.76151020590752e-07
ū,41214,0.0007682912375027074
東,523,9.749510292956664e-06
西,621,1.1576378378443765e-05
線,77,1.4353963528827211e-06
김,339,6.319472254899253e-06
보,105,1.9573586630218926e-06
키,30,5.592453322919693e-07
디,32,5.965283544447672e-07
비,78,1.4540378639591202e-06
س,3792,7.068861000170492e-05
ن,6856,0.0001278061999397914
د,4921,9.173487600695937e-05
ھ,175,3.262264438369821e-06
م,7106,0.00013246657770889114
ر,7387,0.00013770484232135925
ۃ,3,5.592453322919693e-08
ا,17265,0.0003218456887340283
ل,11150,0.0002078528485018486
ح,2669,4.975419306290887e-05
ع,3295,6.142377899673463e-05
ي,7564,0.00014100438978188187
آ,287,5.350113678926506e-06
ف,1969,3.670513530942958e-05
여,78,1.4540378639591202e-06
자,131,2.442037951008266e-06
이,582,1.0849359446464205e-05
니,65,1.2116982199659335e-06
까,10,1.8641511076398978e-07
賭,3,5.592453322919693e-08
神,542,1.0103699003408246e-05
$,20082,0.00037435882543624424
ɛ,2150,4.00792488142578e-05
은,82,1.528603908264716e-06
