0,2,0.0450417965097668
2,3,0.0366913510894168
3,0,0.0427644023042168
0,5,0.013284799532375
1,0,0.0427644023042168
0,1,0.0169539346413167
1,8,0.01138697102775
RET,T,0.0437765775066835
T,A,0.3195943201788513
A,G,0.1767510947307424
G,S,0.0250513362610501
S,:,0.1115923160719504
T,H,0.4610458047235686
H,E,0.4276440230421685
E,S,1.293433386852097
S,E,0.5665650695807191
E,/,0.0160682813391584
/,P,0.0251778581613584
P,R,0.3828552703330183
R,O,0.3650156823895432
O,F,0.1415780064450256
F,E,0.1505610613669173
S,S,0.2829029690894345
S,O,0.2988447285282846
O,R,0.4785058269661187
M,A,0.39715224506786
A,C,0.2713894761613761
C,H,0.3690643831994099
H,I,0.1371497399342339
I,N,0.9258872664563872
N,E,0.5020389004234688
E,L,0.3785535257225349
L,E,0.9910460451151792
E,A,0.321365626783168
A,R,0.5006471595200771
R,N,0.0619957311510835
N,I,0.1806732736403007
N,G,0.2856864508962178
RET,U,0.013284799532375
U,N,0.389181365348435
I,V,0.1312032106197422
V,E,0.4772406079630353
E,R,1.112254025610563
R,S,0.2226785445426676
S,I,0.3323730321099931
I,T,0.5725115988952107
T,Y,0.0832514104028836
M,C,0.010248273924975
C,G,0.0106278396259
G,I,0.1021031735488254
I,L,0.4420675196773185
L,L,0.3958870260647766
RET,L,0.0322630845786251
L,I,0.3535021894614848
N,K,0.0399809204974335
[,L,0.0107543615262083
],(,0.0646526910575586
(,H,0.0643996472569419
H,T,0.1222201556978505
T,T,0.238367260180901
T,P,0.094005771929092
P,S,0.1489162766629089
:,/,0.0912222901223087
/,/,0.0908427244213837
/,W,0.0265695990647501
W,W,0.0323896064789334
W,.,0.0221413325539584
I,A,0.0889448959167587
A,M,0.1128575350750338
A,K,0.0344139568838668
.,P,0.0160682813391584
P,A,0.3461639192436014
G,E,0.2732873046660011
),RET,0.0621222530513919
RET,M,0.0206230697502584
A,I,0.5569494051572857
C,S,0.0306182998746167
S,.,0.1704249997153257
.,M,0.0137908871336083
L,.,0.0425113585036001
.,C,0.100458388844817
C,A,0.2469707494018677
A,RET,0.02201481065365
RET,RET,0.5687159418859608
RET,#,0.1949702483751424
S,U,0.2106589640133759
U,M,0.0731296583782169
M,M,0.1156410168818171
R,Y,0.0757866182846919
Y,RET,0.0145500185354583
RET,>,0.0106278396259
T,E,0.7245909230658281
E,RET,0.1066579619599254
M,Y,0.017080456541625
R,E,1.2434572362303054
R,C,0.1266484222086422
I,S,0.5110219553453605
G,.,0.0235330734573501
B,R,0.0437765775066835
O,A,0.0192313288468667
A,D,0.0866675017112087
L,Y,0.0687013918674253
N,T,0.861740663000062
S,T,0.5882003145334441
E,D,0.172069784419334
O,B,0.0723705269763669
B,L,0.1124779693741088
E,M,0.2997303818304429
E,P,0.082998366602267
E,N,1.1273101317472547
A,T,0.5866820517297442
T,I,0.7001721963063197
I,O,0.3890548434481266
O,N,1.1852571620884718
A,N,0.8063240706650118
N,D,0.3957605041644683
N,F,0.0528861543288835
N,C,0.3354095577173931
C,E,0.4486466584933519
T,R,0.4711675567482353
R,U,0.0638935596557086
U,C,0.085655326508742
C,T,0.2324207308664093
T,U,0.1953498140760675
U,R,0.712444820636228
D,",",0.0153091499373083
C,O,0.5752950807019941
O,M,0.3537552332621015
M,P,0.1828241459455424
P,L,0.2286250738571593
E,X,0.1294319040154255
M,B,0.0636405158550919
B,I,0.0929935967266254
N,A,0.1401862655416339
T,O,0.3583100216732015
R,I,0.3197208420791597
A,L,0.3766556972179099
D,O,0.159923681989734
N,S,0.4278970668427851
D,D,0.015182628037
D,I,0.2028146061942592
T,S,0.177383704232284
P,O,0.3738722154111266
O,T,0.1436023568499589
O,L,0.1167797139845921
R,T,0.2269802891531509
I,F,0.1253832032055588
F,I,0.1906685037646591
I,C,0.2273598548540759
C,I,0.167894561709159
R,A,0.4072739970925267
I,G,0.1098210094676338
E,",",0.1423371378468756
O,U,0.9954743116259708
A,B,0.1157675387821254
D,R,0.0813535818982586
W,I,0.0861614141099753
D,A,0.1957293797769925
-,D,0.0142969747348417
A,P,0.1689067369116257
P,P,0.0798353190945586
S,C,0.0571878989393669
I,E,0.3486943572497681
E,.,0.179281532736909
E,C,0.2773360054758678
W,O,0.0393483109958918
R,K,0.0334017816814001
K,S,0.0292265589712251
X,P,0.0468131031140835
L,O,0.1661232551048423
S,Y,0.0259369895632084
M,E,0.5903511868386858
E,T,0.4586418886177102
F,O,0.2114180954152259
R,M,0.1261423346074088
D,E,0.9222181313474456
E,E,0.0595918150452252
C,C,0.0344139568838668
T,L,0.0240391610585834
M,O,0.2430485704923093
V,A,0.1375293056351589
B,Y,0.01746002224255
